Tweet,Label
"@JoshBreiner אני מדמיין או שאשכרה יש להם אומץ להתעסק עם צהל? כשמנסים לרצוח כל יום יהודים בגלל שהם פאקינג יהודים זה לא מפריע לך, אבל כשמפריעים לצהל לעבוד ונפגעים זה מה שמפתיע אותך?",
@eli57155646 אתה לא באמת ציפית שנתניהו יעבור ויחסן אחד אחד. בדיוק כפי שאני לא מצפה מעמיר פרץ ליירט כל רקטה של קאסם,
"@origivati ככה זה במלחמה, יש אויב שאתה צריך להרוג לפני שהוא הורג אותך. לצערנו בשנים האחרונות האויב הביא את הלחימה אל תוך אוכלוסייה אזרחית חפה מפשע.",
"@Irisleal15 באותה מידה ניתן לומר שעבורך ערבי טוב זה ערבי שלא הולך עם נתניהו. אני מציע להניח לאזרחי ישראל הערבים להיות אדונים לעצמם, להחליט בעצמם מה טוב להם ולשאת באחריות לבחירתם כפי שמצופה מכל בוגר שעמד על דעתו. קצת פחות שיפוטיות. אין לא לנתניהו ולא למתנגדיו בעלות על אף מגזר.",
@yairbrill רק אטריום! ביטקוין היה אנטישמי!,
@IritLf @Yossi83252076 @BarakRavid איזה אומללה את. רואים את חברים שלו מבצעים לינץ ובגלל זה הוא שווה בעינייך למחבל טרוריסט?,
@attilus ערבי שמצביע לזיבי הוא ערבי בלי כבוד עצמי,
"קבוצת טרור ""חאשדולשעבי"" שממומנת ע""י איראנים בעירק יצאו לרחוב ביום שנה לחיסולו של הטרוריסט סולימני בידי אמריקנים. מתברר כאשר הגיע לגן עדן המוסלמי ו 72 זונות גן עדן הלכו אליו חזרו מאוכזבות כי הזין שלו נותר במקום הפיצוץ ןכלבים אכלו אותו. היה טרוריסט אכזר https://t.co/2hpIeqHJru",
@netanyahu פתאום ערבי מאום אל פחם הופך כשר למהדרין אצל נתניהו הגזען,
@Ain_li_Kochot @lioratz @TomerAlon6 @nave_dromi בגלל שזה יהודי. לא נוהגים ביהודי וברוצח מחבל ערבי באותה צורה ככה פשוט,
רצח נוסף...עוד לא פתחנו אץ השנה החדשה.... גבר נדקר למוות בעיר טירה.... שני נרצחים במהלך היום....,
אמריקאים רואים את ב10 בבוקר? אולי בסוף הוא לא אנטישמי,
"RT @ShlomoMikdash: קבוצת טרור ""חאשדולשעבי"" שממומנת ע""י איראנים בעירק יצאו לרחוב ביום שנה לחיסולו של הטרוריסט סולימני בידי אמריקנים. מתברר…",
הפרות סדר בדרום הר חברון הכוללות גם העברת צמיגים בעקבות הירי לעבר פלסטיני ופציעתו באורח קשה. קיים חשש מפעולת נקם של פלסטינים. #איפההפקתהלקחיםבאוגדתיהודהושומרון,
RT @HasnShalan: רצח נוסף...עוד לא פתחנו אץ השנה החדשה.... גבר נדקר למוות בעיר טירה.... שני נרצחים במהלך היום....,
"RT @Haaretz: דיווח: פלסטיני נורה בעימות עם חיילים באזור חברון, מצבו אנוש https://t.co/cp545B2r0E",
@gaby_lasky כיבוש משחית !!!,
"@ofercass בושה שתומך טרור כמוך נחשב ח""כ במדינה שלנו",
"חייל צה""ל ירה בצעיר פלסטיני ופצע אותו קשה במהלך עימותים סמוך לחברון. צפו בתיעוד מהעימותים &gt; https://t.co/W4embJKSzq @ndvori https://t.co/AsSxqYA09n",
"RT @N12News: חייל צה""ל ירה בצעיר פלסטיני ופצע אותו קשה במהלך עימותים סמוך לחברון. צפו בתיעוד מהעימותים &gt; https://t.co/W4embJKSzq @ndvori ht…",
@amirbohbot במקום 100 פעולות טרור שבועיות קבועות יהיו 102,
"@AyOdeh שתלמד להבדיל בין ערביי ישראל וערביי השטחים נוכל לראות את התמונה אחרת ונתחיל לקבל אותך כחלק מאיתנו ולא 'אנחנו"" ואתם אתה אולי הם אבל הם זה לא אתה אתה בשבילם גייס חמישי לעולם לא יקבלו אותך שם בתור ערבי ישראלי אתה חיי בללה לנד תדעג לערביי הארץ לשם שינוי יקונדרה",
"@tamarzandberg תגידי לי, מה יש לך ? נכון הטבח בכפר קאסם עצוב. אבל למה את אף פעם לא מזכירה נרצחי טרור? רק ערבים חשובים לך? את מי את מייצגת בכנסת?!",
"חדשות 12 מייצרים לגיטימציה לפשע הזה. לא היו פה עימותים. היה פה צבא כובש שגונב גנרטור של משפחה וחייל שיורה כדור בצוואר של הרון אבו עראם, פלסטיני שחי באמצע המדבר ונאבק על מקור המחיה שלו. עימותים. להקיא https://t.co/eDEIZnwlks",
"מעניין שכאשר נתניהו מחזר אחרי עורקים מהרשימה המשותפת, המתחסן ה-1,000,000 הוא מוסלמי מאום אלפחם. מעניין גם שנתניהו מנצל את המעמד כדי לתקוף את אויביו הפוליטים. https://t.co/pPuF0zwIH5",
RT @MargalitLenk: @GiladCohenJR @ynetalerts זה יותר מתיעוד מטריד. זה פיגוע ולינץ.,
@Cannabisrael @yossidavidov10 אדם מסומם זה אדם שלא אכפת לו מה קורה סביבו.לגליזציה=רצח עם,
"RT @Zvicohe: @EyHDBr3tvEP2ecn @netanyahu הזוי כמה את צודקת, בימים אלו עדיף חבר ערבי על חבר שמאלני. הזוי.",
@AyOdeh @Likud_Party @Ahmad_tibi @netanyahu @naftalibennett @AvigdorLiberman ביבי שמאל מוסלמי חדש? ואיך זה מסתדר עם ההיסטוריה? https://t.co/6amK6YqmOZ https://t.co/uNBtcEazCa,
"@ShahadehAbou סמי אבו שחאדה התומך טרור אותך אנחנו לא רוצים,לך לחיזבאללה,ערביי ישראל פה ורוצים חיים נורמליים,ולא כמוך מחפש רק להשמיד את המדינה מבפנים,לך טרוריסטה",
@dangoren4 ליבי ממש עם לה פמיליה. תוך פחות משבועיים היו צריכים לבלוע בעלים ערבי לבית״ר ים ועכשיו זה הערבים נוהרים למרכז הליכוד. ברית אחים. אין על @netanyahu ממש קוסם מה שהוא יכול לעשות איתם ועדיין ישתחוו לו.,
"@N12News @ndvori היה פה גניבה של גנרטור מעניים מרודים שלא מחוברים לחשמל ונסיון רצח (שאולי הצליח) ע""י חייל. גם כשפלשתיני תוקף יהודי אתם קוראים לזה ""עימותים""?",
"הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו #HERO",
RT @Ispeakcauseican: עוד גבר אפס עם תודעת אונס שמרים דיון לנשק אישה בכח בעד ונגד ומסיים אותו בקריאת נהי על מצבם הקשה של הגברים כי איזה קשה…,
"@OferShelah ציבור ערבי שחלחלה לו ההבנה שהצבעה למשותפת זו הצבעה לאלו שדואגים לציבור אחר ולא לו, רשימה שלא תורמת לקידום ולשילוב שלו. יש מי שהבין ורוצה לשנות את זה, ועוד לפניך, ועל זה אתה מתמרמר עכשיו. ובצדק. כי יש את אלו שיתבכיינו ואלו שיפעלו. אתה בקבוצה הראשונה. *וזה ערבים נעים בכמויות...",
@arbelaue @GiladCohenJR @ynetalerts הרכב נראה ערבי,
"@ofercass אדם לא חמוש תוקף חייל חמוש ומנסה לחטוף לו את הנשק. אני לא חושב שאתה מבין את משמעות ההגדרה ""רצח"".",
"@brown_johnbrown @saritm0 @arrhton @HShezaf ידעתי על הריסה של כל דבר בנוי, לא ידעתי שזה מגיע לרמת הגנרטור",
RT @galberger: חיזב א-תחריר- ארגון מוסלמי קיצוני- קראו להפר היום את מגבלות הקורונה של הרשות ולהתפלל במסגדים ובציבור. על הרקע הזה היו עימותי…,
@JoshBreiner @chaimlevinson דאעש על סטרואידים רוצח.,
"@AyOdeh הערבים ״נוף צופים״ אתם טרוריסטים ב DNA אין הצדקה לרצוח ולא להרוג אף אחד. אתם רוצחים בינכם מסרבים להתקדם, תראו את האמירויות, חיים במדבר בנו מדינה לתפארת. למה שרפתם עצי אשוח בחג המולד? אבל לשלוח את הילדים שלכם לקהל מתנות מסנטה קלאוס אתם יודעים כפויי טובה!! צבועים.",
"@keslasy @orikol לא על זה דיברתי, אלא על זה שהוא שקרן פאתלוגי. תמיד היה. תמיד יהיה. המתחסן המיליון? הוא ממש ספר ופתאום יצא שזה ערבי מכפר קאסם כי צריך לקמפיין... 1. חשבתי שעסוק מדי מכדי לטפל בתביעת ניגוד העיניינים. 2. לא עסוק? שילך לעוטף. לא היה שם כבר שנתיים (ומאות רקטות).",
@JoshBreiner ירו באדם בקור רוח כי בעיניהם ערבי הוא לא אדם וחייו שווים כקליפת השום,
תיעוד: פלסטיני נאבק עם חיילים על גנרטור - ונורה - https://t.co/UD329Ht8dg,
"@BarakRavid כן, זה לא אותו דבר אידיוט. להרוג נער שכל אשמתו הוא שהוא ""נער גבעות"" זה לא כמו להרוג מחבל שרוצח את בני עמך. אם חלילה המשפחה שלך תעבור פיגוע ומישהו ירצח אז תבין מה ההבדל. חלאת המין האנושי.",
@OferShelah יש הבדל עפר בין מי שרצה להקים ממשלה עם תומכי טרור לבין לקרוא לאזרחים הערבים להצביע למפלגה ציונית שמביאה שלום במקום למפלגות של מרגלים ותומכי טרור.,
@avrhmt @ofercass אידיוט. אתה מוזמן ללכת לחיות איתם ולהגן עליהם. ואז תראה מי רוצח ומי השפל.,
@HQSatmar @DeeVoch אויב ענק ווילען נישט טראגן א מאסק גזונטרהייט אבער פארוואס לייגסט די בילדער אויף טוויטער פאר יעדעם צו זעהן?,
"צה""ל: ""מוכרת טענה על פלסטיני שנפצע מירי חי, במהלך תקרית אלימה בה הופעלה אלימות נגד הכח. האירוע מתוחקר"" https://t.co/FP24Lre3yg",
@bogie_yaalon אני לא מבין למה העורכיי דין של ביבי לא תובעים אותו על הוצאת דיבה. הוא משקר מסלף ומסית נגד ביבי . הוא עלול לגרום לעוד רצח ראש ממשלה,
"@N3o3vlfdpY8ocEv @tamarzandberg זה נושא הרבה יותר עמוק. הייתי נותן לך קישור אבל כתבתי הרבה מדי. בקצרה, המיניות של האישה משבשת את דעתו של הגבר. הוא כל כך נמשך אליה שבתמורה הוא מגיב הפוך. מקלל, מעליב, מתעלל, רוצח, ממציא חוקי מוסר, מדכא. ראה תרבות ערב בתקופתנו. שלל סטיות מין נגד נשים.",
